Archivo,Centroide Espectral,Ancho de Banda Espectral,Roloff Espectral,Flatness Espectral,Magnitud Promedio Fourier,ZCR Promedio,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,Tipo de Voz
JESUS-REAL-MUJER_19_noise.wav,2931.335691319834,2743.252489089538,5933.049594761357,0.07216022,0.32562178,0.16977573856888362,-264.4589,65.784424,23.532497,18.761095,-7.9350944,-3.3657835,-12.284742,-1.5842253,-12.3975935,-1.6533228,-2.9778888,0.6813083,0.651006,1.0907654,-0.2499077,-4.048346,-1.2905751,0.9507621,-7.8512354,-0.21066038,real
JESUS-REAL-MUJER_19_pitch.wav,1993.4130279035048,2046.784879412155,3949.96178416345,0.0054874024,0.18308511,0.10322625167013064,-362.97632,103.57542,16.810514,24.60257,-21.816849,2.2558937,-21.06446,2.6318772,-17.064331,1.3745055,-3.9511092,-0.5704012,4.3298845,-3.2615163,2.1259274,-10.7987585,7.00802,-5.819228,-6.00095,-0.9215437,real
JESUS-REAL-MUJER_19_shift.wav,1893.695717688627,1947.54722983663,3714.042783179929,0.0048945216,0.2807067,0.10137808974168647,-327.27365,109.687706,14.8473015,31.173773,-21.166527,6.8871,-20.44387,3.6855934,-15.540876,-1.1804428,-1.7315799,-2.7245436,6.704781,-2.7941117,3.9685304,-10.057565,2.0985363,1.503849,-10.081351,2.2427487,real
JESUS-REAL-MUJER_20.wav,1338.5735630439094,1563.1726861590744,2483.0434438344596,0.00506806,0.26676947,0.06709394941816817,-314.218,139.06393,5.238612,23.858706,-19.573881,-0.24868545,-17.421383,-3.7690394,-8.059298,-5.52318,-6.5809493,-5.943524,-3.137162,-5.2141695,-4.2955546,-6.21981,-1.0989914,-3.2766898,-3.1823568,-4.4593844,real
JESUS-REAL-MUJER_20_noise.wav,3015.5732833821357,2990.1582056571006,6677.45922191723,0.079827815,0.36728373,0.15050939611486486,-227.53194,67.30901,26.090563,9.8115835,-6.9855633,-6.966879,-12.353426,-6.1696653,-8.579934,-3.221154,-7.7013025,-3.2932334,-6.114206,-2.6970901,-6.3829308,-2.533512,-4.310403,-0.5548931,-5.7175984,-2.4666514,real
JESUS-REAL-MUJER_20_pitch.wav,1398.9814536568324,1632.3340582772698,2592.940376900338,0.004897396,0.17574309,0.07087116413288289,-351.46634,133.5119,6.853004,19.095682,-20.775534,-3.287705,-17.758953,-3.0152473,-8.725255,-4.893846,-7.0920625,-4.129226,-3.5982497,-5.2039294,-4.716599,-3.8614569,0.67853177,-2.988708,-2.691359,-5.6732645,real
JESUS-REAL-MUJER_20_shift.wav,1327.8334880765399,1558.4835678022266,2468.2999894425675,0.0039853803,0.26697433,0.06696491413288289,-313.07578,139.12459,5.3214254,23.641077,-19.1304,-0.35779175,-17.308178,-3.9084787,-7.9645276,-5.6240344,-6.5468407,-6.03784,-3.2685177,-5.2613454,-4.2882442,-6.1696086,-1.1426696,-3.2798793,-3.206912,-4.4172797,real
JESUS-REAL-MUJER_21.wav,1899.2017071023704,2013.2036470912287,3798.2177734375,0.009296687,0.26802933,0.08982018536054995,-338.42273,97.51129,11.099974,12.378297,-21.136293,-0.2597783,-27.816156,6.8197937,-8.639462,0.048796613,-9.928047,-3.3557153,-0.59245956,3.073253,-4.6808777,-5.954236,-0.564063,-2.2618194,-3.511778,-6.590656,real
JESUS-REAL-MUJER_21_noise.wav,3329.2778495679318,2881.8123209466426,6808.76982717803,0.12902603,0.3446904,0.2187132830036476,-248.62009,49.001488,11.591079,2.8643117,-11.8402405,-7.4937067,-16.80481,-1.3299463,-5.1635804,-1.8436847,-7.8637013,-1.9767772,-1.5276027,2.4563065,-4.9061,-3.173008,-2.7681365,-0.28323627,-5.189536,-3.018531,real
JESUS-REAL-MUJER_21_pitch.wav,1985.3477033612053,2106.459520712863,3995.8350595801767,0.01093703,0.17913987,0.10383785774410774,-369.83173,90.80538,12.903495,5.903642,-20.09601,-4.9858136,-25.018902,7.112354,-9.190607,-1.0642688,-10.499522,-1.5937171,0.5678485,1.4513814,-7.5876966,-4.37523,-0.29695898,-3.5158892,-5.027637,-6.946322,real
JESUS-REAL-MUJER_21_shift.wav,1897.6074325416096,2012.4909610132988,3795.1847577335857,0.009139277,0.26818615,0.09012323758417508,-338.0915,97.58718,11.060623,12.385323,-21.171112,-0.2515332,-27.822351,6.833736,-8.671423,0.046401378,-9.9843445,-3.3665729,-0.5685232,3.1229317,-4.6525598,-5.950708,-0.58095175,-2.253869,-3.5202951,-6.5869384,real
JESUS-REAL-MUJER_22.wav,1443.2764396821644,1459.952773308895,2595.203101488137,0.004912102,0.25782892,0.0937024294862822,-345.60925,120.912025,7.866348,16.220581,-27.383787,-9.026622,-15.089272,-18.479603,-10.441714,1.1363354,-4.850404,-12.98787,-5.011023,-0.983233,-1.6964935,-10.113423,-5.358509,-3.5695217,-10.38621,-5.7011805,real
JESUS-REAL-MUJER_22_noise.wav,3044.951223332467,2894.1470622250017,6522.535027208147,0.09746844,0.3531996,0.19576961436170212,-243.25037,56.382595,17.106396,5.687965,-13.575651,-11.015667,-15.8737335,-12.594125,-10.292164,-1.0465198,-6.1164384,-5.386024,-6.912796,0.4482467,-4.9739714,-4.1038346,-6.8423676,-2.6279337,-8.571905,-3.685647,real
JESUS-REAL-MUJER_22_pitch.wav,1483.67131197774,1529.16413504272,2700.102112568239,0.0053868373,0.17087707,0.09329808011968085,-378.41245,115.768005,9.136949,11.948422,-28.92904,-9.435658,-16.96929,-18.59531,-8.443001,0.82980096,-8.431855,-12.257931,-2.5995247,-0.58070254,-4.9722285,-11.208319,-3.6796525,-6.368816,-10.52692,-3.9902592,real
JESUS-REAL-MUJER_22_shift.wav,1443.2758713751946,1459.9658756168076,2594.3229649662303,0.004917815,0.2578263,0.09362615262807951,-345.6495,120.958084,7.8454313,16.242958,-27.39446,-9.015312,-15.090913,-18.473103,-10.446458,1.1403599,-4.8525443,-12.986956,-5.007739,-0.98466796,-1.6934499,-10.114228,-5.3591685,-3.5697649,-10.385617,-5.700399,real
JESUS-REAL-MUJER_23.wav,1593.0377891587655,1826.019068941954,3221.1968994140625,0.0035955887,0.39311516,0.07566814811862245,-250.28261,130.93375,-1.9428017,32.06036,-7.4437294,0.43117625,-25.498394,4.543522,-18.301994,-1.6989603,-6.0719757,1.2796242,-7.0831947,-1.6272494,-0.5026987,-7.921908,-0.24753134,-8.001172,-3.362749,-0.34084266,real
JESUS-REAL-MUJER_23_noise.wav,2518.7663718269514,2763.8393374836546,5702.4755859375,0.035712153,0.45240077,0.11283432318239796,-205.65656,85.66632,20.736877,18.930521,0.46059135,-6.1157675,-16.699532,-3.7329166,-12.208331,-5.1166434,-4.3041844,0.3518346,-6.99314,-0.14099672,-3.2941217,-4.223429,-3.9363775,-4.1723127,-5.969582,0.5340718,real
JESUS-REAL-MUJER_23_pitch.wav,1670.13756117215,1913.6973138312871,3405.322265625,0.00438432,0.2597048,0.08093610491071429,-287.29666,124.36748,-0.6846868,28.518347,-8.815229,-4.7716413,-24.53365,3.2918038,-19.229525,-0.20826624,-6.47481,1.3922037,-8.893708,0.88262725,-4.2977676,-6.7533813,-1.3884919,-8.824789,-0.7152285,-3.127355,real
JESUS-REAL-MUJER_23_shift.wav,1590.5293852653958,1824.7192477945944,3215.1873779296875,0.0034126616,0.39318454,0.07556600765306122,-250.08609,131.02843,-1.9257922,32.013546,-7.42133,0.40653214,-25.479683,4.5133843,-18.29813,-1.7251552,-6.051058,1.2870024,-7.0709524,-1.6395257,-0.4956052,-7.9258776,-0.24578503,-8.00289,-3.3559103,-0.33930352,real
JESUS-REAL-MUJER_24.wav,1468.1916830869295,1703.8783825804132,2890.9412324116493,0.004120829,0.28159937,0.06472794298102094,-308.8411,124.362274,1.613784,31.217184,2.5117154,0.29403168,-23.763416,5.9149275,-13.219416,-3.557367,-9.987306,-5.191787,-8.715145,-3.024531,-5.4048557,-16.023722,-6.9555135,-9.952125,-11.395284,-5.9067526,real
JESUS-REAL-MUJER_24_noise.wav,3092.0868147262277,3004.1438836462894,6824.193377270124,0.081202686,0.37743804,0.159172931177543,-226.49478,58.149437,22.51813,19.205717,4.5442805,-1.3730233,-12.804696,-2.4905295,-8.478898,-4.5103064,-8.130203,-4.588763,-7.8311234,-2.1776152,-8.125418,-9.166543,-9.779195,-6.997135,-10.931459,-5.297095,real
JESUS-REAL-MUJER_24_pitch.wav,1541.3457481570754,1793.6874616957439,3060.577616267179,0.005031273,0.18674439,0.07122551654824233,-343.3355,116.680626,5.4559574,28.09198,2.4421787,-4.6210966,-21.751225,5.073725,-14.105213,-3.9947636,-10.8297615,-5.303674,-9.081237,-1.9249249,-10.423536,-15.758436,-5.6320295,-11.869888,-8.87764,-6.2105227,real
JESUS-REAL-MUJER_24_shift.wav,1467.3176569745262,1703.7692844633475,2886.09344322644,0.0040823943,0.28162518,0.06482107066894166,-308.74078,124.4195,1.6319118,31.216146,2.5207942,0.2840709,-23.761429,5.909784,-13.215044,-3.5620356,-9.990131,-5.194379,-8.709871,-3.0262182,-5.4030623,-16.025787,-6.9531164,-9.9475155,-11.390611,-5.90583,real
JESUS-REAL-MUJER_25.wav,1611.2477617386558,1634.518440221298,3339.3803695959546,0.004027955,0.22783273,0.08962057850843558,-374.46426,109.11954,-5.507115,50.60898,-14.629739,-7.1537905,-14.39221,-18.38392,-7.213761,-2.8519754,-3.6623595,-10.363218,-2.1449816,-5.935948,-3.3324986,-6.9226203,-2.2531192,-1.1680287,-8.798707,-2.4032226,real
JESUS-REAL-MUJER_25_noise.wav,4010.845736544189,3094.635593544908,7938.700819893117,0.19226767,0.45452684,0.2817629948715491,-200.5484,29.714691,11.900976,13.601139,-2.3508072,-6.374522,-10.663635,-7.9703407,-9.036208,-1.4815534,-6.0754595,-2.393898,-5.154943,-0.39872906,-4.7611494,-1.9562602,-4.2210197,0.068194754,-5.731405,-0.7554078,real
JESUS-REAL-MUJER_25_pitch.wav,1665.6702701262516,1699.799143643079,3452.503995368817,0.0047450666,0.1553428,0.09363878870302914,-407.71823,101.41297,-0.6802397,46.68132,-16.785027,-9.450246,-16.680584,-17.40564,-5.9571266,-2.3872538,-6.4008813,-9.342709,-2.1159942,-5.70314,-3.6199381,-7.170157,-0.6850261,-5.025757,-8.1257715,-1.5683101,real
JESUS-REAL-MUJER_25_shift.wav,1609.2462804616955,1633.440240203015,3337.0272396532305,0.0038493117,0.22785482,0.08945806772430982,-374.5246,109.250885,-5.585655,50.69567,-14.684717,-7.1082277,-14.4080515,-18.375172,-7.2007413,-2.8420522,-3.6474116,-10.374966,-2.1304047,-5.9367313,-3.3215673,-6.9224443,-2.2503095,-1.1669667,-8.804813,-2.3973677,real
JESUS-REAL-MUJER_26.wav,1767.0805282943459,1452.3916084581233,3231.8921466206393,0.006717482,0.29853767,0.1177961843046327,-343.2095,108.46267,-28.092302,35.39476,3.822909,-24.714687,4.0749097,-3.920645,-22.481192,0.08825224,-2.1689248,-13.206572,-6.223995,-3.4114287,-2.8448372,-10.993318,-8.791854,0.26409203,-5.6844497,-7.162885,real
JESUS-REAL-MUJER_26_noise.wav,3567.645439458299,2847.867744521843,6863.213685501453,0.12198409,0.4250509,0.23344980706672203,-221.14185,39.649185,-3.4243603,15.2148075,1.1073304,-10.485838,-2.3616166,-1.770386,-16.469269,-2.0846999,-2.8077786,-7.3414354,-8.513192,1.1123815,-5.1038117,-5.5650244,-6.6547546,1.2013623,-5.927224,-2.8455417,real
JESUS-REAL-MUJER_26_pitch.wav,1847.1808866589458,1514.00783918178,3380.7963526526164,0.007715174,0.19806379,0.1266025502376338,-385.5218,110.26278,-33.938004,39.99373,-3.1249084,-24.294294,5.314166,-8.296788,-22.100552,3.7719214,-6.0300393,-13.428938,-4.4829774,-2.9792848,-5.1214256,-12.880638,-4.691191,0.14641805,-7.919092,-4.2427254,real
JESUS-REAL-MUJER_26_shift.wav,1766.6798985705313,1452.0119543244,3231.6218886264537,0.006672321,0.29853335,0.11784989704457365,-343.19247,108.44129,-28.068876,35.389565,3.8286293,-24.718,4.07726,-3.929084,-22.479189,0.100415766,-2.1661425,-13.20078,-6.230286,-3.4216573,-2.8350122,-10.990643,-8.800281,0.27074745,-5.683127,-7.167497,real
JESUS-REAL-MUJER_27.wav,1893.0523434691504,2009.0472768134682,3686.65373727177,0.008521489,0.31783357,0.08996340372525415,-306.6478,107.90973,14.753138,34.767796,0.7039188,0.00053128996,-30.48231,8.462105,0.8393868,-0.93953085,-6.7877736,0.19756863,1.1418761,-1.8467853,1.8224453,-4.1241937,-2.5344722,-1.9584229,-7.0191507,-0.0522073,real
JESUS-REAL-MUJER_27_noise.wav,3582.2682719157797,3014.222615466528,7282.191724455758,0.11818085,0.4480573,0.21815617266920814,-207.04224,47.577534,17.939814,18.812922,3.821892,-3.974369,-14.929752,0.83812773,-1.5649289,-0.4229899,-4.7877855,1.5272311,-1.6389935,0.19025388,-2.433682,-0.083721034,-3.6605775,-1.0291029,-6.427051,-0.07721143,real
JESUS-REAL-MUJER_27_pitch.wav,1969.3370436467937,2074.5474902870938,3863.6545931355336,0.0077729365,0.2111241,0.10212915705256821,-338.91705,100.1092,17.324903,30.872509,-0.21027972,-7.079357,-27.587132,10.169369,-0.7086565,-2.4250937,-7.3106284,1.678021,0.052671608,-1.1371517,0.6621942,-4.9504538,-1.5288304,-4.1747866,-5.3430867,0.17239597,real
JESUS-REAL-MUJER_27_shift.wav,1892.3852912262103,2008.817109533009,3685.81268653441,0.008495321,0.317843,0.0898228497859818,-306.4769,107.9343,14.7862,34.728806,0.72311777,-0.041504037,-30.442856,8.434062,0.8573887,-0.94412655,-6.787081,0.18741718,1.1478943,-1.8526567,1.8178667,-4.1402125,-2.5321085,-1.9619488,-7.018989,-0.049280908,real
JUAN-ARTIFICIAL-HOMBRE_1.wav,2494.1288826486575,2328.9993108572553,4707.03515625,0.07641696,0.40840137,0.19870954241071428,-320.75708,70.39137,-3.3662515,23.69736,9.809087,3.4065545,2.5476966,-4.0184355,-9.5304985,-7.6128764,-3.027631,1.3773786,-7.526286,-6.600457,-4.924065,0.095750526,-6.719792,-6.7151594,-1.4470466,-3.7009714,artificial
JUAN-ARTIFICIAL-HOMBRE_10.wav,1670.6208984581322,1933.2152754504477,3078.6345653044873,0.098593004,0.40630147,0.08455055867165243,-295.09805,99.62573,4.8502736,15.086032,17.184917,8.582522,-21.9105,-3.0598018,-20.68209,-10.257804,-8.161454,-4.608848,-7.8283877,-4.1902018,-2.1226492,0.015022952,-11.138468,-4.0593767,-1.0054927,-5.8201127,artificial
JUAN-ARTIFICIAL-HOMBRE_10_noise.wav,3406.5493447185686,3052.0489924053854,7290.829702524038,0.1054348,0.5891569,0.20941422943376067,-176.00926,50.56821,14.155223,11.247252,10.406803,4.87893,-12.308536,-8.331701,-14.337406,-8.171648,-8.712769,-3.5385597,-8.099237,-2.5486917,-2.962691,-0.30610886,-7.962727,-2.4418907,-3.4851506,-1.5487852,artificial
JUAN-ARTIFICIAL-HOMBRE_10_pitch.wav,1697.745112785637,2009.8086915147874,3191.269781650641,0.077676475,0.29010636,0.0802867922008547,-314.00943,101.93906,2.8650098,14.442397,16.891304,2.4025972,-25.737297,-5.400691,-23.580723,-8.122041,-8.721074,-4.617128,-9.068771,-2.7823856,-2.7636673,-2.8127086,-13.41283,-0.38189235,-3.4501703,-5.8735533,artificial
JUAN-ARTIFICIAL-HOMBRE_10_shift.wav,1664.005173780306,1922.1835538856865,3066.518304286859,0.10066997,0.4064112,0.08385500133547008,-294.88446,99.7022,4.79227,15.088653,17.233969,8.607707,-22.05543,-3.164795,-20.680147,-10.2656555,-8.14894,-4.6175714,-7.8963385,-4.233044,-2.1312978,0.042710133,-11.109577,-4.0522456,-1.0160582,-5.8229165,artificial
JUAN-ARTIFICIAL-HOMBRE_11.wav,1777.3319213366046,2001.658946467689,3349.186733953967,0.108937554,0.44356322,0.09198838650823353,-285.34766,101.574455,7.3226852,22.63438,18.154118,-7.650897,-3.6448565,-3.0908551,-12.369256,-1.8997135,-16.575075,-3.635373,-4.66529,-3.642039,3.0468206,-8.634327,-4.372931,-1.921214,-7.879048,-6.8756857,artificial
JUAN-ARTIFICIAL-HOMBRE_11_noise.wav,2380.892032315004,2389.7646432795427,4466.398940400449,0.06562694,0.45420378,0.15452493450598803,-254.36223,90.520256,11.034083,21.88858,14.612296,-3.6954327,-6.303585,-2.2490745,-11.302781,-3.6760576,-14.453806,-4.2687287,-5.597378,-2.1208303,0.45337376,-6.0833354,-5.9620447,-0.74621946,-8.177543,-6.4149003,artificial
JUAN-ARTIFICIAL-HOMBRE_11_pitch.wav,1752.0624230050191,2047.9809926109795,3406.4044518385103,0.0786383,0.32421213,0.08864936143338323,-298.91846,104.95764,6.493851,21.55552,12.898483,-11.307607,-5.772363,-6.4675074,-12.673017,-3.4637678,-17.379303,-0.880637,-6.3624144,-0.9401465,-0.23859054,-10.549829,-2.9340878,-5.0671644,-8.093166,-5.883527,artificial
JUAN-ARTIFICIAL-HOMBRE_11_shift.wav,1791.4497595625319,2002.1949717788937,3353.989798722867,0.10915224,0.44351795,0.09144162846182635,-284.74594,101.46634,7.5464263,22.738997,18.20602,-7.634371,-3.7183042,-3.17229,-12.424462,-1.9173701,-16.591776,-3.6605341,-4.6299047,-3.6337006,3.0477612,-8.615674,-4.3764577,-1.9558146,-7.857979,-6.839666,artificial
JUAN-ARTIFICIAL-HOMBRE_13.wav,1853.3207394415076,1906.0528703282403,3245.0405003834358,0.12086928,0.4285664,0.0988829443059816,-296.104,96.81065,4.5002427,13.455958,13.393811,-7.084477,-4.3332477,-7.036172,-17.162245,-9.364242,-14.783793,1.1808138,-11.060032,-2.8750887,-0.90332305,-6.712358,-6.1518626,0.79372567,-8.37961,-1.1929036,artificial
JUAN-ARTIFICIAL-HOMBRE_13_noise.wav,3306.5798245810024,2944.2090730135264,6869.3560079562885,0.10465909,0.5638634,0.20794640289493865,-186.46213,53.69698,14.296243,10.127633,4.330691,-0.25427666,-8.489732,-4.803465,-13.725689,-10.053786,-10.314331,-2.5553148,-8.4363165,-2.3745139,-4.028495,-2.991868,-6.53678,-0.00078335864,-5.6308727,-2.662706,artificial
JUAN-ARTIFICIAL-HOMBRE_13_pitch.wav,1882.6171669925047,2034.415264860549,3471.3372915069017,0.08700782,0.31151307,0.10441280435199386,-305.39178,99.37822,3.1912441,11.756927,8.472166,-11.059847,-7.483307,-11.083761,-17.95927,-11.279068,-12.984722,-0.19472142,-13.249717,-0.65580404,-3.6791205,-8.402023,-4.5732446,-1.1728705,-8.819252,-1.756768,artificial
JUAN-ARTIFICIAL-HOMBRE_13_shift.wav,1899.9410908656948,1935.8733996466785,3327.0450147383053,0.120869175,0.42856604,0.09797378259202454,-296.13882,96.81619,4.5015,13.456173,13.395781,-7.0822344,-4.329737,-7.036088,-17.16471,-9.362712,-14.784902,1.1809698,-11.061618,-2.875425,-0.9044578,-6.7148204,-6.1537538,0.793824,-8.380223,-1.1914392,artificial
JUAN-ARTIFICIAL-HOMBRE_14.wav,1549.75622711916,1797.2285812533696,2768.6900029783724,0.01680429,0.44188225,0.08032011776026393,-286.64188,133.5356,22.305532,23.478392,36.057846,13.414661,-9.508035,-3.6588812,-10.118223,-3.4605436,-5.3004403,-2.7418692,4.466213,-1.6460774,-4.6458135,10.369216,-12.431372,0.4404668,-2.8826663,-5.2938814,artificial
JUAN-ARTIFICIAL-HOMBRE_14_noise.wav,2286.4228439672256,2561.6871987106997,4535.296720353739,0.042837735,0.49515766,0.14123785740469208,-221.5763,87.02593,31.029629,26.65561,21.949228,16.734222,-6.179411,-6.3564353,-7.216457,-3.7331684,-7.5721273,0.91725254,-1.1650976,0.518622,-2.2206302,3.077432,-5.3550706,-2.0013654,-4.4881997,-2.0905738,artificial
JUAN-ARTIFICIAL-HOMBRE_14_pitch.wav,1557.7506771800947,1813.147785518972,2806.04158552511,0.012244854,0.29469705,0.08571698588709678,-318.02686,131.39815,21.306566,25.371037,34.571102,9.192316,-12.145527,-6.815094,-9.621324,-3.6609588,-5.771475,-1.5854335,4.3313413,-4.743613,-0.24839622,4.8957405,-13.85074,2.3516068,-5.9449625,-4.7243395,artificial
JUAN-ARTIFICIAL-HOMBRE_14_shift.wav,1551.2615083628798,1795.982907791353,2764.711727914223,0.01691714,0.44189182,0.08010676319648094,-286.54535,133.62483,22.315456,23.486145,36.114502,13.467054,-9.508179,-3.711201,-10.152286,-3.4359503,-5.26242,-2.7566123,4.4472485,-1.6432798,-4.6293173,10.4182625,-12.402587,0.48966894,-2.8648849,-5.304778,artificial
JUAN-ARTIFICIAL-HOMBRE_15.wav,2646.9926246375294,2470.388519808318,4736.943018713663,0.045364667,0.52490807,0.16358557412790697,-251.02806,87.83299,13.724183,9.554502,18.813517,-8.422509,-0.87503785,-10.19402,-15.641403,-9.007841,-8.756069,-8.102648,-3.904293,-13.235718,2.0092142,-5.208323,-13.289087,0.43726623,-8.038336,-2.3329034,artificial
JUAN-ARTIFICIAL-HOMBRE_15_noise.wav,3295.6036296232273,2895.7312864032237,6638.3192905159885,0.07955146,0.58623046,0.20775547076873385,-197.39581,56.23289,21.106312,11.818044,9.9490385,1.0876793,-6.1514435,-6.7618923,-13.845175,-9.306923,-8.277136,-4.7641883,-7.9859896,-6.3999577,-2.5250413,-3.8562057,-9.950636,-2.261171,-5.2618814,-2.6050296,artificial
JUAN-ARTIFICIAL-HOMBRE_15_pitch.wav,2602.861104421173,2423.22828091603,4634.479469476744,0.031187491,0.35129756,0.15651495881782945,-284.00967,86.53021,13.017054,10.753016,15.647065,-8.485762,-2.5228474,-12.488997,-16.058544,-8.006866,-9.53903,-6.3713803,-5.7768364,-10.7218685,3.20475,-11.571482,-9.204948,-0.17888801,-7.673655,-2.010095,artificial
JUAN-ARTIFICIAL-HOMBRE_15_shift.wav,2646.8659598756753,2474.581673930486,4749.490143531977,0.043983724,0.52463,0.16391614179586564,-251.17226,87.81831,13.611792,9.430501,18.637657,-8.467156,-0.8837881,-10.212386,-15.698203,-8.982818,-8.707609,-8.189435,-3.953949,-13.251062,1.9589367,-5.276949,-13.243785,0.39810655,-8.042131,-2.2786982,artificial
JUAN-ARTIFICIAL-HOMBRE_16.wav,2351.1212812534677,2127.225644024104,4154.643062893435,0.032026406,0.52944773,0.13040036720623502,-245.43102,92.08013,3.8756666,23.812641,9.932501,2.1233974,-9.318544,-6.142439,-17.781452,-0.7369108,-10.955043,-1.5182017,-4.9232206,-5.3215866,-8.231544,4.3272033,-14.221352,2.0039659,-3.12697,-3.8927917,artificial
JUAN-ARTIFICIAL-HOMBRE_16_noise.wav,3010.230180022306,2671.664050590222,5846.471201944694,0.06979792,0.58584684,0.19673987372601917,-194.62946,62.927532,14.363429,18.284397,7.1701503,3.9626038,-9.369071,-6.241247,-14.124894,-3.458216,-9.72511,-1.4817051,-5.81026,-4.5824537,-6.312188,0.9406681,-9.801132,-0.669943,-2.605584,-3.632919,artificial
JUAN-ARTIFICIAL-HOMBRE_16_pitch.wav,2410.4378726668506,2184.8769592339145,4260.114447504497,0.023034625,0.36229375,0.14223386915467626,-275.9919,88.08549,6.111718,22.958492,9.386432,-1.0320269,-9.84838,-9.503064,-16.166836,-1.4953102,-10.443359,-1.2338881,-5.802526,-7.4711213,-4.2901864,0.7205337,-12.415456,5.5990386,-5.52829,-5.880422,artificial
JUAN-ARTIFICIAL-HOMBRE_16_shift.wav,2355.6351932944704,2125.0356261166185,4142.714597852968,0.030953776,0.52946085,0.1310923917116307,-244.88023,91.92641,3.8590178,23.728712,9.934114,2.0498188,-9.247619,-6.230716,-17.732166,-0.8135227,-10.96354,-1.5138563,-4.822856,-5.3131657,-8.174255,4.2575765,-14.213625,1.9638133,-3.1028407,-3.843706,artificial
JUAN-ARTIFICIAL-HOMBRE_17.wav,2162.5260211486084,2366.9846423729964,4062.3982747395835,0.02306381,0.50692374,0.11212384259259259,-246.55806,101.04732,16.994562,20.70884,30.776207,-0.77912295,-1.1295797,-5.3358216,-20.948936,2.8888283,-13.672302,6.093282,-6.994507,-11.580842,-6.3274016,0.6926124,-8.595771,0.70876914,-5.042523,-1.5652052,artificial
JUAN-ARTIFICIAL-HOMBRE_17_noise.wav,3103.771155885306,2954.398690610469,6731.376139322917,0.07053508,0.61084056,0.18181242766203703,-180.86859,59.82276,23.522503,22.476517,16.96125,7.9556737,-5.376877,-4.2961397,-12.826893,-4.059715,-7.4081745,-0.0813417,-7.2108045,-6.8073797,-6.8536253,-0.24051493,-7.073906,-0.81279385,-3.8884242,-2.4652808,artificial
JUAN-ARTIFICIAL-HOMBRE_17_pitch.wav,2172.677707640716,2370.142514208088,4078.8899739583335,0.017859615,0.34729278,0.11661525504298942,-279.3552,98.39882,17.153337,21.169682,28.482635,-4.834224,-1.709321,-10.111245,-17.597816,1.5393844,-12.173464,4.8314686,-11.77688,-11.11384,-3.123913,-1.0724297,-8.887897,0.4341033,-5.8196645,-3.3607097,artificial
JUAN-ARTIFICIAL-HOMBRE_17_shift.wav,2154.8641306726445,2362.4813854004487,4034.8551432291665,0.022173256,0.50650597,0.1127555080191799,-246.26009,101.19089,17.146662,20.876402,30.845243,-0.8811786,-1.1292416,-5.3024583,-20.91073,2.9485962,-13.625095,6.043912,-6.9821424,-11.575845,-6.3352156,0.6826789,-8.59969,0.6677891,-5.0127697,-1.5343823,artificial
JUAN-ARTIFICIAL-HOMBRE_18.wav,2049.563462727907,2051.857818316905,3743.5921144368886,0.041599546,0.46595192,0.1259109012072127,-267.49957,108.011154,3.411722,23.729404,17.780817,-1.0478126,-3.0164568,-3.6109319,-11.548858,-5.4798207,-6.6658583,-13.1092415,-0.540972,-11.9604435,2.1946306,-4.7369437,-7.3746867,-2.4665375,-3.002182,-4.327191,artificial
JUAN-ARTIFICIAL-HOMBRE_18_noise.wav,3448.418402579695,3086.947301528819,7419.241444930471,0.091811106,0.6599252,0.20907988233496333,-162.09148,50.206818,19.388817,15.987105,9.97244,6.049182,-5.6997705,-3.1779337,-8.327401,-5.043427,-7.816893,-5.598682,-7.8934526,-4.0431304,-4.0014644,-1.4007283,-6.5355043,-1.594695,-4.1609125,-2.2563815,artificial
JUAN-ARTIFICIAL-HOMBRE_18_pitch.wav,2068.795250180744,2058.923085082703,3816.77341601085,0.026510172,0.30706865,0.12159396966687042,-301.48337,105.635796,1.6122477,25.021221,14.951153,-1.7875266,-5.510047,-4.123017,-13.051885,-3.399932,-9.712792,-9.9489565,-2.416754,-10.887669,3.0578923,-7.7484593,-5.05078,-2.5311234,-2.6872272,-6.9805455,artificial
JUAN-ARTIFICIAL-HOMBRE_18_shift.wav,2059.9352155198617,2061.1572478868293,3756.0171411789424,0.04114818,0.46595705,0.12630009359718827,-267.17407,108.224205,3.618019,23.83864,17.76815,-1.0365736,-2.9569983,-3.5331671,-11.530959,-5.4727325,-6.608987,-13.111228,-0.58450913,-11.987609,2.1684353,-4.659457,-7.3747425,-2.4195268,-3.0368383,-4.388222,artificial
JUAN-ARTIFICIAL-HOMBRE_1_noise.wav,2857.552285469567,2444.051936784965,5252.38916015625,0.1036769,0.41237,0.18570963541666666,-298.60703,66.443504,-2.7034066,23.485325,9.196579,3.9097693,1.7750268,-3.2880101,-10.143337,-7.422145,-3.6936285,1.7137184,-7.63008,-6.174362,-5.476557,0.3484346,-7.240106,-6.2787232,-1.9575562,-3.3805766,artificial
